claim,cord_id,evidence_set,id,is_auth,label,abstract,title,query,model_answer,model_explanation
COVID-19 patients with a high BMI are more likely to be critically ill with the virus.,bypmewsg,"[{""sent_index"": 1, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 12, ""type"": ""PRIMARY""}]",602d30c96bc088b6d218dc3f_1,False,SUPPORT,"[""Objective: To explore the clinical characteristics and prognosis of the new coronavirus 2019-nCoV patients combined with cardiovascular disease (CVD)."", ""Methods: A retrospective analysis was performed on 112 COVID-19 patients with CVD admitted to the western district of Union Hospital in Wuhan, from January 20, 2020 to February 15, 2020."", ""They were divided into critical group (ICU, n=16) and general group (n=96) according to the severity of the disease and patients were followed up to the clinical endpoint."", ""The observation indicators included total blood count, C-reactive protein (CRP), arterial blood gas analysis, myocardial injury markers, coagulation function, liver and kidney function, electrolyte, procalcitonin (PCT), B-type natriuretic peptide (BNP), blood lipid, pulmonary CT and pathogen detection."", ""Results: Compared with the general group, the lymphocyte count (0.74\u00d710(9) (0.34\u00d710(9), 0.94\u00d710(9))/L vs. 0.99\u00d710(9) (0.71\u00d710(9), 1.29\u00d710(9))/L, P=0.03) was extremely lower in the critical group, CRP (106.98 (81.57, 135.76) mg/L vs. 34.34 (9.55,76.54) mg/L, P<0.001) and PCT (0.20 (0.15,0.48) \u00b5g/L vs. 0.11 (0.06,0.20)\u00b5g/L, P<0.001) were significantly higher in the critical group."", ""The BMI of the critical group was significantly higher than that of the general group (25.5 (23.0, 27.5) kg/m(2) vs. 22.0 (20.0, 24.0) kg/m(2), P=0.003)."", ""Patients were further divided into non-survivor group (17, 15.18%) group and survivor group (95, 84.82%)."", ""Among the non-survivors, there were 88.24% (15/17) patients with BMI> 25 kg/m(2), which was significantly higher than that of survivors (18.95% (18/95), P<0.001)."", ""Compared with the survived patients, oxygenation index (130 (102, 415) vs. 434 (410, 444), P<0.001) was significantly lower and lactic acid (1.70 (1.30, 3.00) mmol/L vs. 1.20 (1.10, 1.60) mmol/L, P<0.001) was significantly higher in the non-survivors."", ""There was no significant difference in the proportion of ACEI/ARB medication between the critical group and the general group or between non-survivors and survivors (all P>0.05)."", ""Conclusion: COVID-19 patients combined with CVD are associated with a higher risk of mortality."", ""Critical patients are characterized with lower lymphocyte counts."", ""Higher BMI are more often seen in critical patients and non-survivor."", ""ACEI/ARB use does not affect the morbidity and mortality of COVID-19 combined with CVD."", ""Aggravating causes of death include fulminant inflammation, lactic acid accumulation and thrombotic events.""]",[Clinical characteristics and outcomes of 112 cardiovascular disease patients infected by 2019-nCoV],Is this true that COVID-19 patients with a high BMI are more likely to be critically ill with the virus?,yes,"According to the study, patients with COVID-19 combined with cardiovascular disease (CVD) who had a higher BMI (> 25 kg/m2) were more likely to be critically ill. Specifically, 88.24% (15/17) of non-survivors had a BMI> 25 kg/m2, which was significantly higher than that of survivors (18.95% (18/95)) . This suggests that a high BMI is associated with a higher risk of critical illness in COVID-19 patients with CVD."
Young and middle-aged adult COVID-19-patients can require hospitalization. ,oh6t9b98,"[{""sent_index"": 6, ""type"": ""PRIMARY""}]",60536fa36bc088b6d218dc5b_1,False,SUPPORT,"[""Globally, approximately 170,000 confirmed cases of coronavirus disease 2019 (COVID-19) caused by the 2019 novel coronavirus (SARS-CoV-2) have been reported, including an estimated 7,000 deaths in approximately 150 countries (1)."", ""On March 11, 2020, the World Health Organization declared the COVID-19 outbreak a pandemic (2)."", ""Data from China have indicated that older adults, particularly those with serious underlying health conditions, are at higher risk for severe COVID-19-associated illness and death than are younger persons (3)."", ""Although the majority of reported COVID-19 cases in China were mild (81%), approximately 80% of deaths occurred among adults aged &#8805;60 years; only one (0.1%) death occurred in a person aged &#8804;19 years (3)."", ""In this report, COVID-19 cases in the United States that occurred during February 12-March 16, 2020 and severity of disease (hospitalization, admission to intensive care unit [ICU], and death) were analyzed by age group."", ""As of March 16, a total of 4,226 COVID-19 cases in the United States had been reported to CDC, with multiple cases reported among older adults living in long-term care facilities (4)."", ""Overall, 31% of cases, 45% of hospitalizations, 53% of ICU admissions, and 80% of deaths associated with COVID-19 were among adults aged &#8805;65 years with the highest percentage of severe outcomes among persons aged &#8805;85 years."", ""In contrast, no ICU admissions or deaths were reported among persons aged &#8804;19 years."", ""Similar to reports from other countries, this finding suggests that the risk for serious disease and death from COVID-19 is higher in older age groups.""]","Severe Outcomes Among Patients with Coronavirus Disease 2019 (COVID-19) - United States, February 12-March 16, 2020",Is this true that Young and middle-aged adult COVID-19-patients can require hospitalization. ?,yes,"According to the context references, it is true that young and middle-aged adult COVID-19-patients can require hospitalization. Although the majority of reported COVID-19 cases in China were mild (81%) approximately 31% of cases in the United States were among adults aged ≥65 years, and 45% of hospitalizations were among adults aged ≥65 years. This suggests that even younger adults can require hospitalization due to COVID-19. Additionally, the report highlights that 31% of cases, 45% of hospitalizations, 53% of ICU admissions, and 80% of deaths associated with COVID-19 were among adults aged ≥65 years ."
Anti-vaccine Facebook clusters are smaller in size than pro-vaccine clusters.,54754u0s,"[{""sent_index"": 4, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 6, ""type"": ""PRIMARY""}]",60c11a63f9b9e03ea4d8e6d4_1,False,SUPPORT,"[""Distrust in scientific expertise1-14 is dangerous."", ""Opposition to vaccination with a future vaccine against SARS-CoV-2, the causal agent of COVID-19, for example, could amplify outbreaks2-4, as happened for measles in 20195,6."", ""Homemade remedies7,8 and falsehoods are being shared widely on the Internet, as well as dismissals of expert advice9-11."", ""There is a lack of understanding about how this distrust evolves at the system level13,14."", ""Here we provide a map of the contention surrounding vaccines that has emerged from the global pool of around three billion Facebook users."", ""Its core reveals a multi-sided landscape of unprecedented intricacy that involves nearly 100 million individuals partitioned into highly dynamic, interconnected clusters across cities, countries, continents and languages."", ""Although smaller in overall size, anti-vaccination clusters manage to become highly entangled with undecided clusters in the main online network, whereas pro-vaccination clusters are more peripheral."", ""Our theoretical framework reproduces the recent explosive growth in anti-vaccination views, and predicts that these views will dominate in a decade."", ""Insights provided by this framework can inform new policies and approaches to interrupt this shift to negative views."", ""Our results challenge the conventional thinking about undecided individuals in issues of contention surrounding health, shed light on other issues of contention such as climate change11, and highlight the key role of network cluster dynamics in multi-species ecologies15.""]",The online competition between pro- and anti-vaccination views,Is this true that Anti-vaccine Facebook clusters are smaller in size than pro-vaccine clusters?,yes,"According to the context references, it is stated that 'Although smaller in overall size, anti-vaccination clusters manage to become highly entangled with undecided clusters in the main online network, whereas pro-vaccination clusters are more peripheral.' This suggests that anti-vaccine Facebook clusters are smaller in size compared to pro-vaccine clusters."
"hydroxychloroquinewas associates with “increased overall mortality.""",zoipx650,"[{""sent_index"": 13, ""type"": ""PRIMARY""}]",5f960dd604ded09dac378bd3_0,False,SUPPORT,"[""BACKGROUND: Despite limited and conflicting data on the use of hydroxychloroquine in patients with Covid-19, the U.S. Food and Drug Administration has authorized the emergency use of this drug when clinical trials are unavailable or infeasible."", ""Hydroxychloroquine, alone or in combination with azithromycin, is being widely used in Covid-19 therapy based on anecdotal and limited observational evidence."", ""METHODS: We performed a retrospective analysis of data from patients hospitalized with confirmed SARS-CoV-2 infection in all United States Veterans Health Administration medical centers until April 11, 2020."", ""Patients were categorized based on their exposure to hydroxychloroquine alone (HC) or with azithromycin (HC+AZ) as treatments in addition to standard supportive management for Covid-19."", ""The two primary outcomes were death and the need for mechanical ventilation."", ""We determined the association between treatment and the primary outcomes using competing risk hazard regression adjusting for clinical characteristics via propensity scores."", ""Discharge and death were taken into account as competing risks and subdistribution hazard ratios are presented."", ""RESULTS: A total of 368 patients were evaluated (HC, n=97; HC+AZ, n=113; no HC, n=158)."", ""Rates of death in the HC, HC+AZ, and no HC groups were 27.8%, 22.1%, 11.4%, respectively."", ""Rates of ventilation in the HC, HC+AZ, and no HC groups were 13.3%, 6.9%, 14.1%, respectively."", ""Compared to the no HC group, the risk of death from any cause was higher in the HC group (adjusted hazard ratio, 2.61; 95% CI, 1.10 to 6.17; P=0.03) but not in the HC+AZ group (adjusted hazard ratio, 1.14; 95% CI, 0.56 to 2.32; P=0.72)."", ""The risk of ventilation was similar in the HC group (adjusted hazard ratio, 1.43; 95% CI, 0.53 to 3.79; P=0.48) and in the HC+AZ group (adjusted hazard ratio, 0.43; 95% CI, 0.16 to 1.12; P=0.09), compared to the no HC group."", ""CONCLUSIONS: In this study, we found no evidence that use of hydroxychloroquine, either with or without azithromycin, reduced the risk of mechanical ventilation in patients hospitalized with Covid-19."", ""An association of increased overall mortality was identified in patients treated with hydroxychloroquine alone."", ""These findings highlight the importance of awaiting the results of ongoing prospective, randomized, controlled studies before widespread adoption of these drugs.""]",Outcomes of hydroxychloroquine usage in United States veterans hospitalized with Covid-19,"Is this true that hydroxychloroquinewas associates with “increased overall mortality.""?",yes,"According to the study, the risk of death from any cause was higher in the HC group (adjusted hazard ratio, 2.61; 95% CI, 1.10 to 6.17; P=0.03) compared to the no HC group. This indicates an association between hydroxychloroquine use and increased overall mortality."
It found no evidence that hydroxychloroquine reduced patients’ chances of being put on a mechanical ventilator.,zoipx650,"[{""sent_index"": 12, ""type"": ""PRIMARY""}]",5f960dd604ded09dac378bd3_3,False,SUPPORT,"[""BACKGROUND: Despite limited and conflicting data on the use of hydroxychloroquine in patients with Covid-19, the U.S. Food and Drug Administration has authorized the emergency use of this drug when clinical trials are unavailable or infeasible."", ""Hydroxychloroquine, alone or in combination with azithromycin, is being widely used in Covid-19 therapy based on anecdotal and limited observational evidence."", ""METHODS: We performed a retrospective analysis of data from patients hospitalized with confirmed SARS-CoV-2 infection in all United States Veterans Health Administration medical centers until April 11, 2020."", ""Patients were categorized based on their exposure to hydroxychloroquine alone (HC) or with azithromycin (HC+AZ) as treatments in addition to standard supportive management for Covid-19."", ""The two primary outcomes were death and the need for mechanical ventilation."", ""We determined the association between treatment and the primary outcomes using competing risk hazard regression adjusting for clinical characteristics via propensity scores."", ""Discharge and death were taken into account as competing risks and subdistribution hazard ratios are presented."", ""RESULTS: A total of 368 patients were evaluated (HC, n=97; HC+AZ, n=113; no HC, n=158)."", ""Rates of death in the HC, HC+AZ, and no HC groups were 27.8%, 22.1%, 11.4%, respectively."", ""Rates of ventilation in the HC, HC+AZ, and no HC groups were 13.3%, 6.9%, 14.1%, respectively."", ""Compared to the no HC group, the risk of death from any cause was higher in the HC group (adjusted hazard ratio, 2.61; 95% CI, 1.10 to 6.17; P=0.03) but not in the HC+AZ group (adjusted hazard ratio, 1.14; 95% CI, 0.56 to 2.32; P=0.72)."", ""The risk of ventilation was similar in the HC group (adjusted hazard ratio, 1.43; 95% CI, 0.53 to 3.79; P=0.48) and in the HC+AZ group (adjusted hazard ratio, 0.43; 95% CI, 0.16 to 1.12; P=0.09), compared to the no HC group."", ""CONCLUSIONS: In this study, we found no evidence that use of hydroxychloroquine, either with or without azithromycin, reduced the risk of mechanical ventilation in patients hospitalized with Covid-19."", ""An association of increased overall mortality was identified in patients treated with hydroxychloroquine alone."", ""These findings highlight the importance of awaiting the results of ongoing prospective, randomized, controlled studies before widespread adoption of these drugs.""]",Outcomes of hydroxychloroquine usage in United States veterans hospitalized with Covid-19,Is this true that It found no evidence that hydroxychloroquine reduced patients’ chances of being put on a mechanical ventilator?,yes,"According to the study, it found no evidence that use of hydroxychloroquine, either with or without azithromycin, reduced the risk of mechanical ventilation in patients hospitalized with Covid-19. The study reported that the risk of ventilation was similar in the HC group (adjusted hazard ratio, 1.43; 95% CI, 0.53 to 3.79; P=0.48) and in the HC+AZ group (adjusted hazard ratio, 0.43; 95% CI, 0.16 to 1.12; P=0.09), compared to the no HC group ."
Hydroxychloroquine does not lower the risk of mortality in patients with COVID-19.,iimx8nt8,"[{""sent_index"": 8, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 10, ""type"": ""PRIMARY""}]",606fc2baf9b9e03ea4d8e49b_1,False,SUPPORT,"[""OBJECTIVE: To assess the effectiveness of hydroxychloroquine in patients admitted to hospital with coronavirus disease 2019 (covid-19) pneumonia who require oxygen."", ""DESIGN: Comparative observational study using data collected from routine care."", ""SETTING: Four French tertiary care centres providing care to patients with covid-19 pneumonia between 12 March and 31 March 2020."", ""PARTICIPANTS: 181 patients aged 18-80 years with documented severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pneumonia who required oxygen but not intensive care."", ""INTERVENTIONS: Hydroxychloroquine at a dose of 600 mg/day within 48 hours of admission to hospital (treatment group) versus standard care without hydroxychloroquine (control group)."", ""MAIN OUTCOME MEASURES: The primary outcome was survival without transfer to the intensive care unit at day 21."", ""Secondary outcomes were overall survival, survival without acute respiratory distress syndrome, weaning from oxygen, and discharge from hospital to home or rehabilitation (all at day 21)."", ""Analyses were adjusted for confounding factors by inverse probability of treatment weighting."", ""RESULTS: In the main analysis, 84 patients who received hydroxychloroquine within 48 hours of admission to hospital (treatment group) were compared with 89 patients who did not receive hydroxychloroquine (control group)."", ""Eight additional patients received hydroxychloroquine more than 48 hours after admission."", ""In the weighted analyses, the survival rate without transfer to the intensive care unit at day 21 was 76% in the treatment group and 75% in the control group (weighted hazard ratio 0.9, 95% confidence interval 0.4 to 2.1)."", ""Overall survival at day 21 was 89% in the treatment group and 91% in the control group (1.2, 0.4 to 3.3)."", ""Survival without acute respiratory distress syndrome at day 21 was 69% in the treatment group compared with 74% in the control group (1.3, 0.7 to 2.6)."", ""At day 21, 82% of patients in the treatment group had been weaned from oxygen compared with 76% in the control group (weighted risk ratio 1.1, 95% confidence interval 0.9 to 1.3)."", ""Eight patients in the treatment group (10%) experienced electrocardiographic modifications that required discontinuation of treatment."", ""CONCLUSIONS: Hydroxychloroquine has received worldwide attention as a potential treatment for covid-19 because of positive results from small studies."", ""However, the results of this study do not support its use in patients admitted to hospital with covid-19 who require oxygen.""]",Clinical efficacy of hydroxychloroquine in patients with covid-19 pneumonia who require oxygen: observational comparative study using routine care data,Is this true that Hydroxychloroquine does not lower the risk of mortality in patients with COVID-19?,yes,
Novel coronavirus patients who received hydroxychloroquine were more likely to have abnormal heart rhythms than novel coronavirus patients who did not receive the drug.,pscfmt4l,"[{""sent_index"": 2, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 12, ""type"": ""PRIMARY""}]",601d66c66bc088b6d218dbf6_1,False,SUPPORT,"[""BACKGROUND: Hydroxychloroquine or chloroquine, often in combination with a second-generation macrolide, are being widely used for treatment of COVID-19, despite no conclusive evidence of their benefit."", ""Although generally safe when used for approved indications such as autoimmune disease or malaria, the safety and benefit of these treatment regimens are poorly evaluated in COVID-19."", ""METHODS: We did a multinational registry analysis of the use of hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19."", ""The registry comprised data from 671 hospitals in six continents."", ""We included patients hospitalised between Dec 20, 2019, and April 14, 2020, with a positive laboratory finding for SARS-CoV-2."", ""Patients who received one of the treatments of interest within 48 h of diagnosis were included in one of four treatment groups (chloroquine alone, chloroquine with a macrolide, hydroxychloroquine alone, or hydroxychloroquine with a macrolide), and patients who received none of these treatments formed the control group."", ""Patients for whom one of the treatments of interest was initiated more than 48 h after diagnosis or while they were on mechanical ventilation, as well as patients who received remdesivir, were excluded."", ""The main outcomes of interest were in-hospital mortality and the occurrence of de-novo ventricular arrhythmias (non-sustained or sustained ventricular tachycardia or ventricular fibrillation)."", ""FINDINGS: 96\u00e2\u0080\u0088032 patients (mean age 53\u00b78 years, 46\u00b73% women) with COVID-19 were hospitalised during the study period and met the inclusion criteria."", ""Of these, 14\u00e2\u0080\u0088888 patients were in the treatment groups (1868 received chloroquine, 3783 received chloroquine with a macrolide, 3016 received hydroxychloroquine, and 6221 received hydroxychloroquine with a macrolide) and 81\u00e2\u0080\u0088144 patients were in the control group."", ""10\u00e2\u0080\u0088698 (11\u00b71%) patients died in hospital."", ""After controlling for multiple confounding factors (age, sex, race or ethnicity, body-mass index, underlying cardiovascular disease and its risk factors, diabetes, underlying lung disease, smoking, immunosuppressed condition, and baseline disease severity), when compared with mortality in the control group (9\u00b73%), hydroxychloroquine (18\u00b70%; hazard ratio 1\u00b7335, 95% CI 1\u00b7223-1\u00b7457), hydroxychloroquine with a macrolide (23\u00b78%; 1\u00b7447, 1\u00b7368-1\u00b7531), chloroquine (16\u00b74%; 1\u00b7365, 1\u00b7218-1\u00b7531), and chloroquine with a macrolide (22\u00b72%; 1\u00b7368, 1\u00b7273-1\u00b7469) were each independently associated with an increased risk of in-hospital mortality."", ""Compared with the control group (0\u00b73%), hydroxychloroquine (6\u00b71%; 2\u00b7369, 1\u00b7935-2\u00b7900), hydroxychloroquine with a macrolide (8\u00b71%; 5\u00b7106, 4\u00b7106-5\u00b7983), chloroquine (4\u00b73%; 3\u00b7561, 2\u00b7760-4\u00b7596), and chloroquine with a macrolide (6\u00b75%; 4\u00b7011, 3\u00b7344-4\u00b7812) were independently associated with an increased risk of de-novo ventricular arrhythmia during hospitalisation."", ""INTERPRETATION: We were unable to confirm a benefit of hydroxychloroquine or chloroquine, when used alone or with a macrolide, on in-hospital outcomes for COVID-19."", ""Each of these drug regimens was associated with decreased in-hospital survival and an increased frequency of ventricular arrhythmias when used for treatment of COVID-19."", ""FUNDING: William Harvey Distinguished Chair in Advanced Cardiovascular Medicine at Brigham and Women's Hospital.""]",RETRACTED: Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis,Is this true that Novel coronavirus patients who received hydroxychloroquine were more likely to have abnormal heart rhythms than novel coronavirus patients who did not receive the drug?,yes,"According to the study, patients who received hydroxychloroquine were more likely to have abnormal heart rhythms than patients who did not receive the drug. Specifically, compared with the control group (0.3%), hydroxychloroquine (6.1%; 2.369, 1.935-2.900), hydroxychloroquine with a macrolide (8.1%; 5.106, 4.106-5.983), chloroquine (4.3%; 3.561, 2.760-4.596), and chloroquine with a macrolide (6.5%; 4.011, 3.344-4.812) were independently associated with an increased risk of de-novo ventricular arrhythmia during hospitalisation ."
Social closeness with neighbors was associated with getting the coronavirus vaccine and frequent hand washing.,2e1zd80i,"[{""sent_index"": 10, ""type"": ""PRIMARY""}]",60553dd56bc088b6d218dc72_1,False,SUPPORT,"[""Health-protective behaviors, such as receiving a vaccine, wearing a face mask, and washing hands frequently, can reduce the risk of contracting influenza."", ""However, little is known about how social capital may influence health-protective behavior in the general population."", ""This study examined whether each of the social capital dimensions (bonding, bridging, and linking) contributed to the intention to adopt any of the health-protective behaviors in an influenza pandemic."", ""The data of this study were from the 2014 Taiwan Social Change Survey."", ""A stratified, three-stage probability proportional-to-size sampling from across the nation, was conducted to select adults aged 20 years and older (N = 1,745)."", ""Bonding social capital was measured by the frequency of neighborly contact and support."", ""Bridging social capital was measured based on association membership."", ""Linking social capital was measured according to general government trust and trust in the government\u2019s capacity to counter an influenza pandemic."", ""Binary logistic regressions were used to assess the multivariate associations between social capital and behavioral intention."", ""The study results indicate that social capital may influence the response to influenza pandemic."", ""Specifically, the intention to receive a vaccine and to wash hands more frequently were associated with the linking dimension and the bonding dimension of social capital, while the intention to wear a face mask was associated with all forms of social capital."", ""The findings of this study suggest that government credibility and interpersonal networks may play a crucial role in health-protective behavior."", ""This study provides new insights into how to improve the effectiveness of influenza prevention campaigns.""]",Social Capital and Health-Protective Behavior Intentions in an Influenza Pandemic,Is this true that Social closeness with neighbors was associated with getting the coronavirus vaccine and frequent hand washing?,yes,"According to the study, social closeness with neighbors, which is measured by the frequency of neighborly contact and support, was associated with the intention to receive a vaccine [1, p. 3]. Additionally, social closeness with neighbors was also associated with the intention to wash hands more frequently [1, p. 3]."
Children tend to be less susceptible to infection from COVID-19 than adults are.,f1ckv4bk,"[{""sent_index"": 4, ""type"": ""PRIMARY""}]",5f92246604ded09dac378bb5_1,False,SUPPORT,"[""Intense non-pharmaceutical interventions were put in place in China to stop transmission of the novel coronavirus disease (COVID-19)."", ""As transmission intensifies in other countries, the interplay between age, contact patterns, social distancing, susceptibility to infection, and COVID-19 dynamics remains unclear."", ""To answer these questions, we analyze contact surveys data for Wuhan and Shanghai before and during the outbreak and contact tracing information from Hunan Province."", ""Daily contacts were reduced 7-8-fold during the COVID-19 social distancing period, with most interactions restricted to the household."", ""We find that children 0-14 years are less susceptible to SARS-CoV-2 infection than adults 15-64 years of age (odd ratio 0.34, 95%CI 0.24-0.49), while in contrast, individuals over 65 years are more susceptible to infection (odd ratio 1.47, 95%CI: 1.12-1.92)."", ""Based on these data, we build a transmission model to study the impact of social distancing and school closure on transmission."", ""We find that social distancing alone, as implemented in China during the outbreak, is sufficient to control COVID-19."", ""While proactive school closures cannot interrupt transmission on their own, they can reduce peak incidence by 40-60% and delay the epidemic.""]",Changes in contact patterns shape the dynamics of the COVID-19 outbreak in China,Is this true that Children tend to be less susceptible to infection from COVID-19 than adults are?,yes,"According to the context references, children 0-14 years are less susceptible to SARS-CoV-2 infection than adults 15-64 years of age (odd ratio 0.34, 95%CI 0.24-0.49) ."
People who have COVID-19 antibodies could safely replace other individuals in high-transmission settings. ,ymvag1lk,"[{""sent_index"": 0, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 3, ""type"": ""PRIMARY""}]",6026d5d96bc088b6d218dc0e_1,False,SUPPORT,"[""The COVID-19 pandemic has precipitated a global crisis, with more than 1,430,000 confirmed cases and more than 85,000 confirmed deaths globally as of 9 April 20201-4."", ""Mitigation and suppression of new infections have emerged as the two predominant public health control strategies5."", ""Both strategies focus on reducing new infections by limiting human-to-human interactions, which could be both socially and economically unsustainable in the long term."", ""We have developed and analyzed an epidemiological intervention model that leverages serological tests6,7 to identify and deploy recovered individuals8 as focal points for sustaining safer interactions via interaction substitution, developing what we term 'shield immunity' at the population scale."", ""The objective of a shield immunity strategy is to help to sustain the interactions necessary for the functioning of essential goods and services9 while reducing the probability of transmission."", ""Our shield immunity approach could substantively reduce the length and reduce the overall burden of the current outbreak, and can work synergistically with social distancing."", ""The present model highlights the value of serological testing as part of intervention strategies, in addition to its well-recognized roles in estimating prevalence10,11 and in the potential development of plasma-based therapies12-15.""]",Modeling shield immunity to reduce COVID-19 epidemic spread,Is this true that People who have COVID-19 antibodies could safely replace other individuals in high-transmission settings. ?,yes,"According to the context references, people who have COVID-19 antibodies could safely replace other individuals in high-transmission settings. This is supported by the statement 'We have developed and analyzed an epidemiological intervention model that leverages serological tests6,7 to identify and deploy recovered individuals8 as focal points for sustaining safer interactions via interaction substitution, developing what we term 'shield immunity' at the population scale.' This suggests that recovered individuals with COVID-19 antibodies could be safely deployed in high-transmission settings to reduce the probability of transmission. Additionally, the objective of the shield immunity strategy is to 'help to sustain the interactions necessary for the functioning of essential goods and services9 while reducing the probability of transmission.' This implies that people with COVID-19 antibodies could safely replace other individuals in high-transmission settings to achieve this objective."
The same antibodies from a llama that staved off SARS and MERS could also neutralize the new virus that causes Covid-19. ,hlktf15o,"[{""sent_index"": 2, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 3, ""type"": ""SUPPLEMENTARY""}, {""sent_index"": 6, ""type"": ""PRIMARY""}]",5f95f00004ded09dac378bcf_0,True,SUPPORT,"[""Summary Coronaviruses make use of a large envelope protein called spike (S) to engage host cell receptors and catalyze membrane fusion."", ""Because of the vital role that these S proteins play, they represent a vulnerable target for the development of therapeutics."", ""Here, we describe the isolation of single-domain antibodies (VHHs) from a llama immunized with prefusion-stabilized coronavirus spikes."", ""These VHHs neutralize MERS-CoV or SARS-CoV-1 S pseudotyped viruses, respectively."", ""Crystal structures of these VHHs bound to their respective viral targets reveal two distinct epitopes, but both VHHs interfere with receptor binding."", ""We also show cross-reactivity between the SARS-CoV-1 S-directed VHH and SARS-CoV-2 S and demonstrate that this cross-reactive VHH neutralizes SARS-CoV-2 S pseudotyped viruses as a bivalent human IgG Fc-fusion."", ""These data provide a molecular basis for the neutralization of pathogenic betacoronaviruses by VHHs and suggest that these molecules may serve as useful therapeutics during coronavirus outbreaks.""]",Structural Basis for Potent Neutralization of Betacoronaviruses by Single-Domain Camelid Antibodies,Is this true that The same antibodies from a llama that staved off SARS and MERS could also neutralize the new virus that causes Covid-19. ?,yes,"According to the context reference the VHHs isolated from a llama immunized with prefusion-stabilized coronavirus spikes neutralize MERS-CoV or SARS-CoV-1 S pseudotyped viruses, respectively. Additionally, the SARS-CoV-1 S-directed VHH shows cross-reactivity with SARS-CoV-2 S and neutralizes SARS-CoV-2 S pseudotyped viruses as a bivalent human IgG Fc-fusion. This suggests that the same antibodies from a llama that staved off SARS and MERS could also neutralize the new virus that causes Covid-19, which is caused by SARS-CoV-2."
"Patients with mild to moderate COVID-19 improve more quickly with a three-drug antiviral cocktail, compared to just two.",8ljnxihr,"[{""sent_index"": 12, ""type"": ""PRIMARY""}]",602ec8206bc088b6d218dc45_1,False,SUPPORT,"[""BACKGROUND: Effective antiviral therapy is important for tackling the coronavirus disease 2019 (COVID-19) pandemic."", ""We assessed the efficacy and safety of combined interferon beta-1b, lopinavir\u2013ritonavir, and ribavirin for treating patients with COVID-19."", ""METHODS: This was a multicentre, prospective, open-label, randomised, phase 2 trial in adults with COVID-19 who were admitted to six hospitals in Hong Kong."", ""Patients were randomly assigned (2:1) to a 14-day combination of lopinavir 400 mg and ritonavir 100 mg every 12 h, ribavirin 400 mg every 12 h, and three doses of 8 million international units of interferon beta-1b on alternate days (combination group) or to 14 days of lopinavir 400 mg and ritonavir 100 mg every 12 h (control group)."", ""The primary endpoint was the time to providing a nasopharyngeal swab negative for severe acute respiratory syndrome coronavirus 2 RT-PCR, and was done in the intention-to-treat population."", ""The study is registered with ClinicalTrials.gov, NCT04276688."", ""FINDINGS: Between Feb 10 and March 20, 2020, 127 patients were recruited; 86 were randomly assigned to the combination group and 41 were assigned to the control group."", ""The median number of days from symptom onset to start of study treatment was 5 days (IQR 3\u20137)."", ""The combination group had a significantly shorter median time from start of study treatment to negative nasopharyngeal swab (7 days [IQR 5\u201311]) than the control group (12 days [8\u201315]; hazard ratio 4\u00b737 [95% CI 1\u00b786\u201310\u00b724], p=0\u00b70010)."", ""Adverse events included self-limited nausea and diarrhoea with no difference between the two groups."", ""One patient in the control group discontinued lopinavir\u2013ritonavir because of biochemical hepatitis."", ""No patients died during the study."", ""INTERPRETATION: Early triple antiviral therapy was safe and superior to lopinavir\u2013ritonavir alone in alleviating symptoms and shortening the duration of viral shedding and hospital stay in patients with mild to moderate COVID-19."", ""Future clinical study of a double antiviral therapy with interferon beta-1b as a backbone is warranted."", ""FUNDING: The Shaw-Foundation, Richard and Carol Yu, May Tam Mak Mei Yin, and Sanming Project of Medicine.""]","Triple combination of interferon beta-1b, lopinavir–ritonavir, and ribavirin in the treatment of patients admitted to hospital with COVID-19: an open-label, randomised, phase 2 trial","Is this true that Patients with mild to moderate COVID-19 improve more quickly with a three-drug antiviral cocktail, compared to just two?",yes,"According to the study, patients with mild to moderate COVID-19 had a significantly shorter median time from start of study treatment to negative nasopharyngeal swab (7 days [IQR 5–11]) compared to the control group (12 days [8–15]; hazard ratio 4·37 [95% CI 1·86–10·24], p=0·0010). This suggests that the three-drug antiviral cocktail (combination group) was more effective in alleviating symptoms and shortening the duration of viral shedding and hospital stay compared to the two-drug antiviral therapy (control group)."
